,EngDispl,NumCyl,Transmission,FE,AirAspirationMethod,NumGears,TransLockup,TransCreeperGear,DriveDesc,IntakeValvePerCyl,ExhaustValvesPerCyl,CarlineClassDesc,VarValveTiming,VarValveLift
1906,3.0,6,A6,34.5482,NaturallyAspirated,6,1.0,0.0,TwoWheelDriveFront,2,2,SpecialPurposeVehicleSUV2WD,1.0,0.0
1907,2.0,4,A4,40.3,Turbocharged,4,1.0,0.0,TwoWheelDriveFront,2,2,SpecialPurposeVehicleSUV2WD,1.0,0.0
1908,2.0,4,M5,40.6,Turbocharged,5,0.0,0.0,TwoWheelDriveFront,2,2,SpecialPurposeVehicleSUV2WD,1.0,0.0
1909,2.2,4,A4,42.3991,NaturallyAspirated,4,1.0,0.0,TwoWheelDriveFront,2,2,SpecialPurposeVehicleSUV2WD,1.0,0.0
1910,2.2,4,M5,44.9991,NaturallyAspirated,5,0.0,0.0,TwoWheelDriveFront,2,2,SpecialPurposeVehicleSUV2WD,1.0,0.0
1911,2.4,4,M5,41.9,NaturallyAspirated,5,0.0,0.0,TwoWheelDriveFront,2,2,SpecialPurposeVehicleSUV2WD,1.0,0.0
1912,2.4,4,A4,41.5,NaturallyAspirated,4,1.0,0.0,TwoWheelDriveFront,2,2,SpecialPurposeVehicleSUV2WD,1.0,0.0
1913,2.2,4,A4,42.3991,NaturallyAspirated,4,1.0,0.0,TwoWheelDriveFront,2,2,SpecialPurposeVehicleSUV2WD,1.0,0.0
1914,2.2,4,M5,44.9991,NaturallyAspirated,5,0.0,0.0,TwoWheelDriveFront,2,2,SpecialPurposeVehicleSUV2WD,1.0,0.0
1915,2.4,4,M5,41.9,NaturallyAspirated,5,0.0,0.0,TwoWheelDriveFront,2,2,SpecialPurposeVehicleSUV2WD,1.0,0.0
1916,2.4,4,A4,41.5,NaturallyAspirated,4,1.0,0.0,TwoWheelDriveFront,2,2,SpecialPurposeVehicleSUV2WD,1.0,0.0
1917,3.6,6,A6,33.0,NaturallyAspirated,6,1.0,0.0,TwoWheelDriveFront,2,2,SpecialPurposeVehicleSUV2WD,1.0,0.0
1918,2.4,4,A4,34.1,NaturallyAspirated,4,1.0,0.0,TwoWheelDriveFront,2,2,SpecialPurposeVehicleSUV2WD,0.0,0.0
1919,2.4,4,A4,35.0,NaturallyAspirated,4,1.0,0.0,TwoWheelDriveFront,2,2,SpecialPurposeVehicleSUV2WD,1.0,0.0
1920,3.5,6,A6,33.2,NaturallyAspirated,6,1.0,0.0,TwoWheelDriveFront,2,2,SpecialPurposeVehicleSUV2WD,0.0,0.0
1921,3.7,6,A4,30.5,NaturallyAspirated,4,1.0,0.0,TwoWheelDriveRear,1,1,SpecialPurposeVehicleSUV2WD,0.0,0.0
1922,4.0,6,A5,29.4,NaturallyAspirated,5,1.0,0.0,TwoWheelDriveRear,2,2,SpecialPurposeVehicleSUV2WD,0.0,0.0
1923,3.5,6,A6,34.2,NaturallyAspirated,6,1.0,1.0,TwoWheelDriveFront,2,2,SpecialPurposeVehicleSUV2WD,0.0,0.0
1924,2.5,4,A6,39.2,NaturallyAspirated,6,1.0,0.0,TwoWheelDriveFront,2,2,SpecialPurposeVehicleSUV2WD,1.0,0.0
1925,2.5,4,M5,38.6,NaturallyAspirated,5,0.0,0.0,TwoWheelDriveFront,2,2,SpecialPurposeVehicleSUV2WD,1.0,0.0
1926,3.0,6,A6,34.8,NaturallyAspirated,6,1.0,0.0,TwoWheelDriveFront,2,2,SpecialPurposeVehicleSUV2WD,1.0,0.0
1927,2.5,4,AV,42.9,NaturallyAspirated,1,0.0,0.0,TwoWheelDriveFront,2,2,SpecialPurposeVehicleSUV2WD,1.0,0.0
1928,5.4,8,A6,27.0,NaturallyAspirated,6,1.0,0.0,TwoWheelDriveRear,2,1,SpecialPurposeVehicleSUV2WD,0.0,0.0
1929,4.0,6,A5,27.8,NaturallyAspirated,5,1.0,1.0,TwoWheelDriveRear,1,1,SpecialPurposeVehicleSUV2WD,0.0,0.0
1930,4.6,8,A6,29.0,NaturallyAspirated,6,1.0,1.0,TwoWheelDriveRear,2,1,SpecialPurposeVehicleSUV2WD,0.0,0.0
1931,3.5,6,A6,34.2,NaturallyAspirated,6,1.0,1.0,TwoWheelDriveFront,2,2,SpecialPurposeVehicleSUV2WD,0.0,0.0
1932,3.6,6,A6,33.0,NaturallyAspirated,6,1.0,0.0,TwoWheelDriveFront,2,2,SpecialPurposeVehicleSUV2WD,1.0,0.0
1933,5.3,8,A6,28.9935,NaturallyAspirated,6,1.0,0.0,TwoWheelDriveRear,1,1,SpecialPurposeVehicleSUV2WD,1.0,0.0
1934,6.2,8,A6,28.4,NaturallyAspirated,6,1.0,0.0,TwoWheelDriveRear,1,1,SpecialPurposeVehicleSUV2WD,1.0,0.0
1935,6.0,8,AV,30.5,NaturallyAspirated,1,0.0,0.0,TwoWheelDriveRear,1,1,SpecialPurposeVehicleSUV2WD,1.0,0.0
1936,5.3,8,A6,28.9935,NaturallyAspirated,6,1.0,0.0,TwoWheelDriveRear,1,1,SpecialPurposeVehicleSUV2WD,1.0,0.0
1937,6.2,8,A6,28.4,NaturallyAspirated,6,1.0,0.0,TwoWheelDriveRear,1,1,SpecialPurposeVehicleSUV2WD,1.0,0.0
1938,6.2,8,A6,26.0,NaturallyAspirated,6,1.0,0.0,TwoWheelDriveRear,1,1,SpecialPurposeVehicleSUV2WD,1.0,0.0
1939,2.4,4,A6,45.1,NaturallyAspirated,6,1.0,0.0,TwoWheelDriveFront,2,2,SpecialPurposeVehicleSUV2WD,1.0,0.0
1940,3.0,6,A6,34.5482,NaturallyAspirated,6,1.0,0.0,TwoWheelDriveFront,2,2,SpecialPurposeVehicleSUV2WD,1.0,0.0
1941,3.5,6,A5,38.3,NaturallyAspirated,5,1.0,0.0,TwoWheelDriveFront,2,2,SpecialPurposeVehicleSUV2WD,1.0,1.0
1942,2.4,4,A5,39.2,NaturallyAspirated,5,1.0,0.0,TwoWheelDriveFront,2,2,SpecialPurposeVehicleSUV2WD,1.0,1.0
1943,2.4,4,A5,34.3,NaturallyAspirated,5,1.0,0.0,TwoWheelDriveFront,2,2,SpecialPurposeVehicleSUV2WD,1.0,1.0
1944,2.4,4,M5,31.9,NaturallyAspirated,5,0.0,0.0,TwoWheelDriveFront,2,2,SpecialPurposeVehicleSUV2WD,1.0,1.0
1945,3.5,6,A5,31.9475,NaturallyAspirated,5,1.0,0.0,TwoWheelDriveFront,2,2,SpecialPurposeVehicleSUV2WD,1.0,1.0
1946,2.4,4,A6,38.6,NaturallyAspirated,6,1.0,0.0,TwoWheelDriveFront,2,2,SpecialPurposeVehicleSUV2WD,1.0,0.0
1947,2.4,4,M6,36.7,NaturallyAspirated,6,0.0,0.0,TwoWheelDriveFront,2,2,SpecialPurposeVehicleSUV2WD,1.0,0.0
1948,3.5,6,A6,36.4,NaturallyAspirated,6,1.0,0.0,TwoWheelDriveFront,2,2,SpecialPurposeVehicleSUV2WD,1.0,0.0
1949,2.4,4,M6,41.6,NaturallyAspirated,6,0.0,0.0,TwoWheelDriveFront,2,2,SpecialPurposeVehicleSUV2WD,1.0,0.0
1950,2.4,4,A6,43.2286,NaturallyAspirated,6,1.0,0.0,TwoWheelDriveFront,2,2,SpecialPurposeVehicleSUV2WD,1.0,0.0
1951,3.8,6,A6,32.5,NaturallyAspirated,6,1.0,0.0,TwoWheelDriveFront,2,2,SpecialPurposeVehicleSUV2WD,1.0,0.0
1952,3.5,6,S7,31.4961,NaturallyAspirated,7,1.0,0.0,TwoWheelDriveRear,2,2,SpecialPurposeVehicleSUV2WD,1.0,0.0
1953,5.6,8,A5,24.2,NaturallyAspirated,5,1.0,0.0,TwoWheelDriveRear,2,2,SpecialPurposeVehicleSUV2WD,1.0,0.0
1954,3.7,6,A5,27.2,NaturallyAspirated,5,1.0,0.0,TwoWheelDriveRear,1,1,SpecialPurposeVehicleSUV2WD,0.0,0.0
1955,5.7,8,A5,27.1,NaturallyAspirated,5,1.0,0.0,TwoWheelDriveRear,1,1,SpecialPurposeVehicleSUV2WD,1.0,0.0
1956,2.0,4,M5,40.2397,NaturallyAspirated,5,0.0,0.0,TwoWheelDriveFront,2,2,SpecialPurposeVehicleSUV2WD,1.0,0.0
1957,2.0,4,AV,38.0,NaturallyAspirated,1,1.0,0.0,TwoWheelDriveFront,2,2,SpecialPurposeVehicleSUV2WD,1.0,0.0
1958,2.4,4,M5,39.2,NaturallyAspirated,5,0.0,0.0,TwoWheelDriveFront,2,2,SpecialPurposeVehicleSUV2WD,1.0,0.0
1959,2.4,4,AV,34.7,NaturallyAspirated,1,1.0,0.0,TwoWheelDriveFront,2,2,SpecialPurposeVehicleSUV2WD,1.0,0.0
1960,3.7,6,A5,28.8,NaturallyAspirated,5,1.0,0.0,TwoWheelDriveRear,1,1,SpecialPurposeVehicleSUV2WD,0.0,0.0
1961,5.7,8,A5,27.1,NaturallyAspirated,5,1.0,0.0,TwoWheelDriveRear,1,1,SpecialPurposeVehicleSUV2WD,1.0,0.0
1962,3.7,6,A4,30.5,NaturallyAspirated,4,1.0,0.0,TwoWheelDriveRear,1,1,SpecialPurposeVehicleSUV2WD,0.0,0.0
1963,2.0,4,M5,40.2397,NaturallyAspirated,5,0.0,0.0,TwoWheelDriveFront,2,2,SpecialPurposeVehicleSUV2WD,1.0,0.0
1964,2.0,4,AV,38.0,NaturallyAspirated,1,1.0,0.0,TwoWheelDriveFront,2,2,SpecialPurposeVehicleSUV2WD,1.0,0.0
1965,2.4,4,M5,39.2,NaturallyAspirated,5,0.0,0.0,TwoWheelDriveFront,2,2,SpecialPurposeVehicleSUV2WD,1.0,0.0
1966,2.4,4,AV,34.7,NaturallyAspirated,1,1.0,0.0,TwoWheelDriveFront,2,2,SpecialPurposeVehicleSUV2WD,1.0,0.0
1967,3.8,6,A4,28.2,NaturallyAspirated,4,1.0,0.0,TwoWheelDriveRear,1,1,SpecialPurposeVehicleSUV2WD,0.0,0.0
1968,3.8,6,A5,29.5,NaturallyAspirated,5,1.0,0.0,TwoWheelDriveRear,2,2,SpecialPurposeVehicleSUV2WD,1.0,0.0
1969,4.6,8,A6,29.9,NaturallyAspirated,6,1.0,0.0,TwoWheelDriveRear,2,2,SpecialPurposeVehicleSUV2WD,1.0,0.0
1970,2.0,4,A4,34.5,NaturallyAspirated,4,1.0,0.0,TwoWheelDriveFront,2,2,SpecialPurposeVehicleSUV2WD,1.0,0.0
1971,2.0,4,M5,35.3,NaturallyAspirated,5,0.0,0.0,TwoWheelDriveFront,2,2,SpecialPurposeVehicleSUV2WD,1.0,0.0
1972,2.7,6,A4,32.7,NaturallyAspirated,4,1.0,0.0,TwoWheelDriveFront,2,2,SpecialPurposeVehicleSUV2WD,0.0,0.0
1973,3.5,6,S6,34.5,NaturallyAspirated,6,1.0,0.0,TwoWheelDriveFront,2,2,SpecialPurposeVehicleSUV2WD,1.0,0.0
1974,3.5,6,AVS6,39.0959,NaturallyAspirated,1,0.0,0.0,TwoWheelDriveFront,2,2,SpecialPurposeVehicleSUV2WD,1.0,0.0
1975,3.5,6,S6,32.2,NaturallyAspirated,6,1.0,1.0,TwoWheelDriveFront,2,2,SpecialPurposeVehicleSUV2WD,1.0,0.0
1976,3.5,6,A6,34.2,NaturallyAspirated,6,1.0,1.0,TwoWheelDriveFront,2,2,SpecialPurposeVehicleSUV2WD,0.0,0.0
1977,5.4,8,A6,27.0,NaturallyAspirated,6,1.0,0.0,TwoWheelDriveRear,2,1,SpecialPurposeVehicleSUV2WD,0.0,0.0
1978,2.3,4,S6,34.7,Turbocharged,6,1.0,0.0,TwoWheelDriveFront,2,2,SpecialPurposeVehicleSUV2WD,1.0,0.0
1979,2.5,4,S5,38.6,NaturallyAspirated,5,1.0,0.0,TwoWheelDriveFront,2,2,SpecialPurposeVehicleSUV2WD,1.0,0.0
1980,3.7,6,S6,30.5,NaturallyAspirated,6,1.0,0.0,TwoWheelDriveFront,2,2,SpecialPurposeVehicleSUV2WD,1.0,0.0
1981,2.5,4,M5,38.6,NaturallyAspirated,5,0.0,0.0,TwoWheelDriveFront,2,2,SpecialPurposeVehicleSUV2WD,1.0,0.0
1982,2.5,4,A6,39.2,NaturallyAspirated,6,1.0,0.0,TwoWheelDriveFront,2,2,SpecialPurposeVehicleSUV2WD,1.0,0.0
1983,3.0,6,A6,34.8,NaturallyAspirated,6,1.0,0.0,TwoWheelDriveFront,2,2,SpecialPurposeVehicleSUV2WD,1.0,0.0
1984,2.5,4,AV,42.9,NaturallyAspirated,1,0.0,0.0,TwoWheelDriveFront,2,2,SpecialPurposeVehicleSUV2WD,1.0,0.0
1985,3.5,6,A7,30.6,NaturallyAspirated,7,1.0,0.0,TwoWheelDriveRear,2,2,SpecialPurposeVehicleSUV2WD,1.0,0.0
1986,3.5,6,A7,28.7,NaturallyAspirated,7,1.0,0.0,TwoWheelDriveRear,2,2,SpecialPurposeVehicleSUV2WD,1.0,0.0
1987,2.5,4,A6,39.2,NaturallyAspirated,6,1.0,0.0,TwoWheelDriveFront,2,2,SpecialPurposeVehicleSUV2WD,1.0,0.0
1988,3.0,6,A6,34.8,NaturallyAspirated,6,1.0,1.0,TwoWheelDriveFront,2,2,SpecialPurposeVehicleSUV2WD,1.0,0.0
1989,2.5,4,AV,42.9,NaturallyAspirated,1,0.0,0.0,TwoWheelDriveFront,2,2,SpecialPurposeVehicleSUV2WD,1.0,0.0
1990,4.0,6,A5,27.8,NaturallyAspirated,5,1.0,1.0,TwoWheelDriveRear,1,1,SpecialPurposeVehicleSUV2WD,0.0,0.0
1991,4.6,8,A6,29.0,NaturallyAspirated,6,1.0,1.0,TwoWheelDriveRear,2,1,SpecialPurposeVehicleSUV2WD,0.0,0.0
1992,2.4,4,AVS6,37.9764,NaturallyAspirated,1,0.0,0.0,TwoWheelDriveFront,2,2,SpecialPurposeVehicleSUV2WD,1.0,0.0
1993,3.0,6,S6,35.2887,NaturallyAspirated,6,1.0,0.0,TwoWheelDriveFront,2,2,SpecialPurposeVehicleSUV2WD,0.0,1.0
1994,3.8,6,S4,29.8099,NaturallyAspirated,4,1.0,0.0,TwoWheelDriveFront,2,2,SpecialPurposeVehicleSUV2WD,0.0,1.0
1995,5.6,8,A5,24.9477,NaturallyAspirated,5,1.0,0.0,TwoWheelDriveRear,2,2,SpecialPurposeVehicleSUV2WD,1.0,0.0
1996,5.6,8,A5,25.1952,NaturallyAspirated,5,1.0,0.0,TwoWheelDriveRear,2,2,SpecialPurposeVehicleSUV2WD,1.0,0.0
1997,3.5,6,AV,32.4076,NaturallyAspirated,1,1.0,0.0,TwoWheelDriveFront,2,2,SpecialPurposeVehicleSUV2WD,1.0,0.0
1998,4.0,6,S5,29.9,NaturallyAspirated,5,1.0,0.0,TwoWheelDriveRear,2,2,SpecialPurposeVehicleSUV2WD,1.0,0.0
1999,4.0,6,A5,30.9375,NaturallyAspirated,5,1.0,0.0,TwoWheelDriveRear,2,2,SpecialPurposeVehicleSUV2WD,1.0,0.0
2000,2.5,4,AV,38.0299,NaturallyAspirated,1,1.0,0.0,TwoWheelDriveFront,2,2,SpecialPurposeVehicleSUV2WD,1.0,0.0
2001,4.0,6,M6,28.0488,NaturallyAspirated,6,0.0,0.0,TwoWheelDriveRear,2,2,SpecialPurposeVehicleSUV2WD,1.0,0.0
2002,4.0,6,A5,28.6549,NaturallyAspirated,5,1.0,0.0,TwoWheelDriveRear,2,2,SpecialPurposeVehicleSUV2WD,1.0,0.0
2003,3.6,6,A6,33.0,NaturallyAspirated,6,1.0,0.0,TwoWheelDriveFront,2,2,SpecialPurposeVehicleSUV2WD,1.0,0.0
2004,2.4,4,A4,37.0,NaturallyAspirated,4,1.0,0.0,TwoWheelDriveFront,2,2,SpecialPurposeVehicleSUV2WD,1.0,0.0
2005,3.6,6,A6,33.0,NaturallyAspirated,6,1.0,0.0,TwoWheelDriveFront,2,2,SpecialPurposeVehicleSUV2WD,1.0,0.0
2006,3.6,6,S6,33.2,NaturallyAspirated,6,1.0,0.0,TwoWheelDriveFront,2,2,SpecialPurposeVehicleSUV2WD,1.0,0.0
2007,2.4,4,A4,45.3,NaturallyAspirated,4,1.0,0.0,TwoWheelDriveFront,2,2,SpecialPurposeVehicleSUV2WD,1.0,0.0
2008,2.4,4,M5,35.8103,NaturallyAspirated,5,0.0,0.0,TwoWheelDriveRear,2,2,SpecialPurposeVehicleSUV2WD,1.0,0.0
2009,2.4,4,A4,34.2831,NaturallyAspirated,4,1.0,0.0,TwoWheelDriveRear,2,2,SpecialPurposeVehicleSUV2WD,1.0,0.0
2010,3.2,6,A5,33.7628,NaturallyAspirated,5,1.0,0.0,TwoWheelDriveRear,2,2,SpecialPurposeVehicleSUV2WD,1.0,0.0
2011,2.7,4,A4,31.7,NaturallyAspirated,4,1.0,0.0,TwoWheelDriveRear,2,2,SpecialPurposeVehicleSUV2WD,1.0,0.0
2012,4.0,6,S5,31.4,NaturallyAspirated,5,1.0,0.0,TwoWheelDriveRear,2,2,SpecialPurposeVehicleSUV2WD,1.0,0.0
2013,4.0,6,A5,30.2,NaturallyAspirated,5,1.0,0.0,TwoWheelDriveRear,2,2,SpecialPurposeVehicleSUV2WD,1.0,0.0
2014,2.7,4,S6,37.8,NaturallyAspirated,6,1.0,0.0,TwoWheelDriveFront,2,2,SpecialPurposeVehicleSUV2WD,1.0,0.0
2015,3.5,6,S5,33.1,NaturallyAspirated,5,1.0,0.0,TwoWheelDriveFront,2,2,SpecialPurposeVehicleSUV2WD,1.0,0.0
2016,2.5,4,A4,39.7,NaturallyAspirated,4,1.0,0.0,TwoWheelDriveFront,2,2,SpecialPurposeVehicleSUV2WD,1.0,0.0
2017,3.5,6,A5,37.3499,NaturallyAspirated,5,1.0,0.0,TwoWheelDriveFront,2,2,SpecialPurposeVehicleSUV2WD,1.0,0.0
2018,4.6,8,S6,26.5484,NaturallyAspirated,6,1.0,0.0,TwoWheelDriveRear,2,2,SpecialPurposeVehicleSUV2WD,1.0,0.0
2019,5.7,8,S6,25.6179,NaturallyAspirated,6,1.0,0.0,TwoWheelDriveRear,2,2,SpecialPurposeVehicleSUV2WD,1.0,0.0
2020,2.7,4,S6,40.6,NaturallyAspirated,6,1.0,0.0,TwoWheelDriveFront,2,2,SpecialPurposeVehicleSUV2WD,1.0,0.0
2021,3.5,6,S6,36.6,NaturallyAspirated,6,1.0,0.0,TwoWheelDriveFront,2,2,SpecialPurposeVehicleSUV2WD,1.0,0.0
2022,2.0,4,S6,34.1,Turbocharged,6,0.0,0.0,TwoWheelDriveFront,2,2,SpecialPurposeVehicleSUV2WD,1.0,0.0
2023,2.0,4,M6,36.2,Turbocharged,6,0.0,0.0,TwoWheelDriveFront,2,2,SpecialPurposeVehicleSUV2WD,1.0,0.0
2024,3.2,6,S6,36.4,NaturallyAspirated,6,1.0,0.0,TwoWheelDriveFront,2,2,SpecialPurposeVehicleSUV2WD,1.0,0.0
2025,3.2,6,S6,29.7,NaturallyAspirated,6,1.0,0.0,TwoWheelDriveFront,2,2,SpecialPurposeVehicleSUV2WD,1.0,0.0
2026,3.5,6,S6,28.7,NaturallyAspirated,6,1.0,0.0,AllWheelDrive,2,2,SpecialPurposeVehicleSUV4WD,1.0,1.0
2027,2.3,4,S5,31.9,Turbocharged,5,1.0,0.0,AllWheelDrive,2,2,SpecialPurposeVehicleSUV4WD,1.0,1.0
2028,3.7,6,S6,31.6,NaturallyAspirated,6,1.0,0.0,AllWheelDrive,2,2,SpecialPurposeVehicleSUV4WD,1.0,1.0
2029,3.2,6,S6,30.7,NaturallyAspirated,6,0.0,0.0,AllWheelDrive,2,2,SpecialPurposeVehicleSUV4WD,1.0,1.0
2030,3.0,6,S6,33.2,Turbocharged,6,0.0,0.0,AllWheelDrive,2,2,SpecialPurposeVehicleSUV4WD,0.0,0.0
2031,3.6,6,S6,26.1066,NaturallyAspirated,6,0.0,0.0,AllWheelDrive,2,2,SpecialPurposeVehicleSUV4WD,1.0,0.0
2032,4.2,8,S6,24.6,NaturallyAspirated,6,1.0,0.0,AllWheelDrive,2,2,SpecialPurposeVehicleSUV4WD,1.0,0.0
2033,4.4,8,S7,26.6,Turbocharged,7,1.0,0.0,AllWheelDrive,2,2,SpecialPurposeVehicleSUV4WD,1.0,0.0
2034,3.0,6,S6,33.0,NaturallyAspirated,6,1.0,0.0,AllWheelDrive,2,2,SpecialPurposeVehicleSUV4WD,1.0,1.0
2035,3.0,6,M6,33.6,NaturallyAspirated,6,0.0,0.0,AllWheelDrive,2,2,SpecialPurposeVehicleSUV4WD,1.0,1.0
2036,3.0,6,S6,29.6,NaturallyAspirated,6,1.0,0.0,AllWheelDrive,2,2,SpecialPurposeVehicleSUV4WD,1.0,1.0
2037,3.0,6,S6,36.559,Turbocharged,6,1.0,0.0,AllWheelDrive,2,2,SpecialPurposeVehicleSUV4WD,0.0,0.0
2038,4.8,8,S6,26.7946,NaturallyAspirated,6,1.0,0.0,AllWheelDrive,2,2,SpecialPurposeVehicleSUV4WD,1.0,1.0
2039,4.4,8,S6,23.1521,Turbocharged,6,1.0,0.0,AllWheelDrive,2,2,SpecialPurposeVehicleSUV4WD,1.0,0.0
2040,3.0,6,S6,29.5,Turbocharged,6,1.0,0.0,AllWheelDrive,2,2,SpecialPurposeVehicleSUV4WD,1.0,0.0
2041,4.4,8,S6,24.9,Turbocharged,6,1.0,0.0,AllWheelDrive,2,2,SpecialPurposeVehicleSUV4WD,1.0,0.0
2042,4.4,8,S6,23.1521,Turbocharged,6,1.0,0.0,AllWheelDrive,2,2,SpecialPurposeVehicleSUV4WD,1.0,0.0
2043,3.6,6,A6,30.9,NaturallyAspirated,6,1.0,0.0,FourWheelDrive,2,2,SpecialPurposeVehicleSUV4WD,1.0,0.0
2044,6.2,8,A6,27.4,NaturallyAspirated,6,1.0,0.0,AllWheelDrive,1,1,SpecialPurposeVehicleSUV4WD,1.0,0.0
2045,2.8,6,S6,30.2993,Turbocharged,6,1.0,0.0,AllWheelDrive,2,2,SpecialPurposeVehicleSUV4WD,1.0,0.0
2046,3.0,6,S6,31.3,NaturallyAspirated,6,1.0,0.0,AllWheelDrive,2,2,SpecialPurposeVehicleSUV4WD,1.0,0.0
2047,2.4,4,A6,40.3,NaturallyAspirated,6,1.0,0.0,AllWheelDrive,2,2,SpecialPurposeVehicleSUV4WD,1.0,0.0
2048,3.0,6,A6,33.1,NaturallyAspirated,6,1.0,0.0,AllWheelDrive,2,2,SpecialPurposeVehicleSUV4WD,1.0,0.0
2049,5.3,8,A6,29.0,NaturallyAspirated,6,1.0,0.0,FourWheelDrive,1,1,SpecialPurposeVehicleSUV4WD,1.0,0.0
2050,6.0,8,AV,30.2999,NaturallyAspirated,1,0.0,0.0,FourWheelDrive,1,1,SpecialPurposeVehicleSUV4WD,1.0,0.0
2051,3.6,6,A6,31.6,NaturallyAspirated,6,1.0,0.0,AllWheelDrive,2,2,SpecialPurposeVehicleSUV4WD,1.0,0.0
2052,3.5,6,A6,31.9,NaturallyAspirated,6,1.0,0.0,AllWheelDrive,2,2,SpecialPurposeVehicleSUV4WD,0.0,0.0
2053,3.7,6,A4,28.5,NaturallyAspirated,4,1.0,0.0,FourWheelDrive,1,1,SpecialPurposeVehicleSUV4WD,0.0,0.0
2054,4.0,6,A5,28.4,NaturallyAspirated,5,1.0,0.0,FourWheelDrive,2,2,SpecialPurposeVehicleSUV4WD,0.0,0.0
2055,3.5,6,A6,31.4,NaturallyAspirated,6,1.0,1.0,AllWheelDrive,2,2,SpecialPurposeVehicleSUV4WD,0.0,0.0
2056,2.5,4,A6,36.0307,NaturallyAspirated,6,1.0,0.0,FourWheelDrive,2,2,SpecialPurposeVehicleSUV4WD,1.0,0.0
2057,3.0,6,A6,31.3917,NaturallyAspirated,6,1.0,0.0,FourWheelDrive,2,2,SpecialPurposeVehicleSUV4WD,1.0,0.0
2058,2.5,4,AV,37.9,NaturallyAspirated,1,0.0,0.0,FourWheelDrive,2,2,SpecialPurposeVehicleSUV4WD,1.0,0.0
2059,5.4,8,A6,23.8983,NaturallyAspirated,6,1.0,1.0,FourWheelDrive,2,1,SpecialPurposeVehicleSUV4WD,0.0,0.0
2060,4.0,6,A5,25.7535,NaturallyAspirated,5,1.0,1.0,FourWheelDrive,1,1,SpecialPurposeVehicleSUV4WD,0.0,0.0
2061,4.6,8,A6,26.6622,NaturallyAspirated,6,1.0,1.0,FourWheelDrive,2,1,SpecialPurposeVehicleSUV4WD,0.0,0.0
2062,3.5,6,A6,30.3805,NaturallyAspirated,6,1.0,1.0,AllWheelDrive,2,2,SpecialPurposeVehicleSUV4WD,0.0,0.0
2063,3.5,6,S6,30.2,Turbocharged,6,1.0,1.0,FourWheelDrive,2,2,SpecialPurposeVehicleSUV4WD,1.0,0.0
2064,3.6,6,A6,31.6,NaturallyAspirated,6,1.0,0.0,AllWheelDrive,2,2,SpecialPurposeVehicleSUV4WD,1.0,0.0
2065,5.3,8,A6,29.0,NaturallyAspirated,6,1.0,0.0,FourWheelDrive,1,1,SpecialPurposeVehicleSUV4WD,1.0,0.0
2066,6.0,8,AV,30.2999,NaturallyAspirated,1,0.0,0.0,FourWheelDrive,1,1,SpecialPurposeVehicleSUV4WD,1.0,0.0
2067,6.2,8,A6,27.4,NaturallyAspirated,6,1.0,0.0,AllWheelDrive,1,1,SpecialPurposeVehicleSUV4WD,1.0,0.0
2068,2.4,4,A6,40.3,NaturallyAspirated,6,1.0,0.0,AllWheelDrive,2,2,SpecialPurposeVehicleSUV4WD,1.0,0.0
2069,3.0,6,A6,33.1,NaturallyAspirated,6,1.0,0.0,AllWheelDrive,2,2,SpecialPurposeVehicleSUV4WD,1.0,0.0
2070,3.5,6,A5,34.6,NaturallyAspirated,5,1.0,0.0,AllWheelDrive,2,2,SpecialPurposeVehicleSUV4WD,1.0,1.0
2071,2.4,4,A5,37.7098,NaturallyAspirated,5,1.0,0.0,AllWheelDrive,2,2,SpecialPurposeVehicleSUV4WD,1.0,1.0
2072,2.4,4,M5,31.3,NaturallyAspirated,5,0.0,0.0,AllWheelDrive,2,2,SpecialPurposeVehicleSUV4WD,1.0,1.0
2073,2.4,4,A5,33.5,NaturallyAspirated,5,1.0,0.0,AllWheelDrive,2,2,SpecialPurposeVehicleSUV4WD,1.0,1.0
2074,3.5,6,A5,30.5,NaturallyAspirated,5,1.0,0.0,AllWheelDrive,2,2,SpecialPurposeVehicleSUV4WD,1.0,1.0
2075,3.7,5,M5,25.2,NaturallyAspirated,5,0.0,0.0,FourWheelDrive,2,2,SpecialPurposeVehicleSUV4WD,0.0,0.0
2076,3.7,5,A4,25.1,NaturallyAspirated,4,1.0,0.0,FourWheelDrive,2,2,SpecialPurposeVehicleSUV4WD,0.0,0.0
2077,5.3,8,A4,22.2999,NaturallyAspirated,4,1.0,0.0,FourWheelDrive,1,1,SpecialPurposeVehicleSUV4WD,1.0,0.0
2078,2.4,4,A6,37.6,NaturallyAspirated,6,1.0,0.0,FourWheelDrive,2,2,SpecialPurposeVehicleSUV4WD,1.0,0.0
2079,3.5,6,A6,36.0,NaturallyAspirated,6,1.0,0.0,FourWheelDrive,2,2,SpecialPurposeVehicleSUV4WD,1.0,0.0
2080,2.4,4,A6,39.2041,NaturallyAspirated,6,1.0,0.0,FourWheelDrive,2,2,SpecialPurposeVehicleSUV4WD,1.0,0.0
2081,2.4,4,M6,38.6,NaturallyAspirated,6,0.0,0.0,FourWheelDrive,2,2,SpecialPurposeVehicleSUV4WD,1.0,0.0
2082,3.8,6,A6,31.1,NaturallyAspirated,6,1.0,0.0,FourWheelDrive,2,2,SpecialPurposeVehicleSUV4WD,1.0,0.0
